"read_supp","control","fusion.gene.id","fusionType","depth","Sequence_Identity","Algorithm"
1,"negative","ENSG00000256162:ENSG00000226698","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000256162:ENSG00000221983","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000164379:ENSG00000198918","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000286663:ENSG00000131143","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112306:ENSG00000132676","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112306:ENSG00000284791","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112306:ENSG00000182512","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112306:ENSG00000167526","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112306:ENSG00000010244","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112306:ENSG00000132507","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112306:ENSG00000105640","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112306:ENSG00000145192","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000146416:ENSG00000269583","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000169976:ENSG00000167526","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000169976:ENSG00000184432","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000169976:ENSG00000179222","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000135604:ENSG00000175063","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000118508:ENSG00000197249","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213121:ENSG00000163631","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000120437:ENSG00000106927","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000146477:ENSG00000126088","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000203688:ENSG00000108106","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000130024:ENSG00000142676","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008018:ENSG00000089157","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008018:ENSG00000213741","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008018:ENSG00000087086","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008018:ENSG00000163631","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008018:ENSG00000136271","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000111802:ENSG00000167996","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112312:ENSG00000145192","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137312:ENSG00000091583","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137331:ENSG00000165678","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000204525:ENSG00000117592","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000204525:ENSG00000164587","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000198563:ENSG00000085231","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000204444:ENSG00000118137","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000204435:ENSG00000108518","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000204435:ENSG00000101084","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000204435:ENSG00000228278","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000204435:ENSG00000110955","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000204428:ENSG00000163191","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000100911","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000149273","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000177410","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000243927","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000055044","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000100097","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000100316","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000292334","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213719:ENSG00000125445","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000166278:ENSG00000118137","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000166278:ENSG00000164733","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000243649:ENSG00000089157","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000243649:ENSG00000131469","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000204356:ENSG00000063854","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000244731:ENSG00000089157","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000118137","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000175806","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000102030","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000111775","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000230989","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000173812","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000104897","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000197756","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000169564","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000231500:ENSG00000196683","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112514:ENSG00000171557","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000112514:ENSG00000089280","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137288:ENSG00000166562","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137309:ENSG00000130522","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137309:ENSG00000238363","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000124614:ENSG00000169242","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000124614:ENSG00000196136","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000124614:ENSG00000152082","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000124614:ENSG00000145192","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000124614:ENSG00000109606","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000124614:ENSG00000106153","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000010030:ENSG00000091513","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000124762:ENSG00000127837","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137409:ENSG00000168286","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000239953:ENSG00000127184","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096088:ENSG00000258733","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096088:ENSG00000188612","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096088:ENSG00000087086","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096088:ENSG00000197756","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096088:ENSG00000147257","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096080:ENSG00000111057","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096080:ENSG00000105193","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000283573:ENSG00000137509","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096384:ENSG00000173113","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096384:ENSG00000090020","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000096384:ENSG00000137818","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000001084:ENSG00000110245","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000286680:ENSG00000119392","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000083444","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000162817","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000092841","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000183978","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000105640","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000078898","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000171858","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000160310","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000168899","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000185674","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156508:ENSG00000187840","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000123545:ENSG00000229314","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000168090:ENSG00000167526","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000172336:ENSG00000101444","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000236305:ENSG00000118680","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106366:ENSG00000185624","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106400:ENSG00000143443","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106400:ENSG00000185624","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106400:ENSG00000099977","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000230257:ENSG00000105254","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000189043:ENSG00000177600","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000234520:ENSG00000197249","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000090266:ENSG00000129625","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000244701:ENSG00000142676","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000221507:ENSG00000173272","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000164897:ENSG00000177192","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000033100:ENSG00000125826","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000172115:ENSG00000178952","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000078399:ENSG00000174444","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000196295:ENSG00000250337","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000078549:ENSG00000112306","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000187258:ENSG00000092010","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000206895:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201218:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201774:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201566:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000200397:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000199224:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000252820:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000206705:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000199764:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000251728:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000199273:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201885:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201959:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201913:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000200769:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000222432:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000252115:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201354:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000253088:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000274118:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000207488:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201933:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000251852:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000252047:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000202273:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000200552:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000207061:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201565:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000276178:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201282:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000273927:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000274984:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000199913:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000239069:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000267828:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000202021:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000199870:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000275930:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000202035:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000200847:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000200874:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000238560:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201990:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000200857:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000199516:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000252374:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000201432:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000199711:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000222941:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136271:ENSG00000124614","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000196262:ENSG00000118137","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000196262:ENSG00000132386","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000146678:ENSG00000177600","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000146678:ENSG00000071082","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000237471:ENSG00000142937","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000132436:ENSG00000087086","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000224057:ENSG00000137154","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106153:ENSG00000124839","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136238:ENSG00000137309","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000213462:ENSG00000181019","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106635:ENSG00000006327","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106638:ENSG00000280282","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000071462:ENSG00000134333","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000189143:ENSG00000181163","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000005486:ENSG00000166278","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000146701:ENSG00000176170","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106211:ENSG00000163586","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000070669:ENSG00000174444","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000070669:ENSG00000125691","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000164713:ENSG00000005022","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000130429:ENSG00000084090","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000241468:ENSG00000177600","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000160862:ENSG00000197958","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000104408:ENSG00000142676","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147677:ENSG00000142534","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000189376:ENSG00000273269","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000173334:ENSG00000118137","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136997:ENSG00000143878","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000160932:ENSG00000138207","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000178719:ENSG00000197249","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000178719:ENSG00000239672","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000179632:ENSG00000196139","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000179632:ENSG00000114942","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000179632:ENSG00000163631","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000261236:ENSG00000144485","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000160948:ENSG00000087086","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000167700:ENSG00000224101","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000161016:ENSG00000143368","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000161016:ENSG00000100097","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000161016:ENSG00000075785","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000161016:ENSG00000187134","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000161016:ENSG00000122406","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000161016:ENSG00000154518","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000161016:ENSG00000271826","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000104760:ENSG00000105193","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000120913:ENSG00000230830","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000120913:ENSG00000241685","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000120885:ENSG00000198856","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000187840:ENSG00000087086","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000187840:ENSG00000163631","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000187840:ENSG00000213719","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000164808:ENSG00000118181","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137547:ENSG00000234405","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008988:ENSG00000127184","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008988:ENSG00000138326","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008988:ENSG00000149806","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008988:ENSG00000091483","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008988:ENSG00000114942","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008988:ENSG00000239001","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008988:ENSG00000203875","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000008988:ENSG00000106153","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137563:ENSG00000066455","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000253138:ENSG00000112514","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147604:ENSG00000172757","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147604:ENSG00000125968","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147604:ENSG00000132912","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147604:ENSG00000106400","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000253339:ENSG00000129559","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000285720:ENSG00000108107","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000133731:ENSG00000197249","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000166441","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000135486","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000092010","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000196136","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000172057","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000122406","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000170889","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000197756","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000034510","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000163631","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000124659","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000067992","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000156482:ENSG00000198034","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000270332:ENSG00000196139","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000119318:ENSG00000149273","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136810:ENSG00000118181","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136810:ENSG00000196421","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106927:ENSG00000149016","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106927:ENSG00000100632","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106927:ENSG00000105677","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106927:ENSG00000126457","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106927:ENSG00000115307","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106927:ENSG00000135940","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106927:ENSG00000156508","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000106927:ENSG00000136279","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000229314:ENSG00000171425","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000228278:ENSG00000111640","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000228278:ENSG00000006016","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000148180:ENSG00000159377","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000148180:ENSG00000103266","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000148180:ENSG00000167526","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000011454:ENSG00000187045","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136942:ENSG00000177600","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136942:ENSG00000172809","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136942:ENSG00000105193","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136942:ENSG00000144827","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000044574:ENSG00000120697","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000197958:ENSG00000184232","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000197958:ENSG00000116288","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000197958:ENSG00000156508","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000175283:ENSG00000101132","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000119383:ENSG00000116251","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000136878:ENSG00000125458","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000107164:ENSG00000111640","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000054148:ENSG00000267100","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000107223:ENSG00000197756","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000107223:ENSG00000180822","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000176101:ENSG00000196345","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000188229:ENSG00000115694","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000188986:ENSG00000142892","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000155876:ENSG00000197249","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000155876:ENSG00000089280","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147872:ENSG00000139644","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147872:ENSG00000197249","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000147872:ENSG00000142168","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000135426","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000116560","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000178952","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000059122","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000173812","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000152234","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000101439","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000101255","false_fusion","100GB","95%","JAFFAL"
1,"negative","ENSG00000137154:ENSG00000114942","false_fusion","100GB","95%","JAFFAL"
