Source	supporting reads information	fusion.gene.id	support num	rank class	recall_category	control	depth	Sequence_Identity	fusionType
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	4e6408f8-2a41-76fa-a341-fa3b705912a7;10391bce-74a9-4660-053a-22497537e46d	ENSG00000072571:ENSG00000130714	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	e34c0e20-68f6-34c0-6033-2a21d129026e;ca78c810-fd02-b31d-f986-a02be391be1e;2d688969-2336-3185-faf0-48dae1ce31e1	ENSG00000167526:ENSG00000081051	3	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	ffd40a72-1b28-c6e4-56c3-409b72082deb;adcc9eb5-c0d3-ac5c-a047-12d543ff9659;c1abd88e-cfb8-43e9-b718-caefec516e75;36046a37-de8d-fb64-916f-a1abd20faa1d	ENSG00000104957:ENSG00000104518	4	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	c365e93f-833f-b6d2-ef3e-08eb7fdb2455;7fe753ea-b517-d960-8fc9-83868cab7d04;f555afc4-8b7e-f70c-ca5c-ebf9b39e01dc	ENSG00000164627:ENSG00000095981	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	cda8f65e-3a77-c6fb-d814-054d786ee942;088befcd-ab45-2dc4-71df-4decba21699b;0639e253-2117-9c1f-ed91-4373f137a1b9;dc514564-6292-e824-dc6e-b0af49d80b37	ENSG00000206560:ENSG00000166851	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	3e9de904-243f-5bf3-553a-4af4f6f264ab;38a90e1b-8e00-ddb5-5469-772f726c5a34	ENSG00000140987:ENSG00000254979	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	e35bcd9d-8ad4-b972-97e9-79162ddca746;f4e3f6fe-56c4-90b5-2ab3-7c9bad518d6a;05de9c55-ec43-b21c-30b5-c36949366905;bfdf1272-52cf-e8df-2dd3-b3832b668abf;5d6279f0-bdea-cb8a-eb6b-06628d636982	ENSG00000110887:ENSG00000167588	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	ad0501b1-8a19-6ab1-d512-6c7e2f674b1f;7db4462a-2590-2be8-77f0-84cbc343001f;d8c31586-7afb-cc5c-2f93-8299a19a49c1;ac4062df-7d45-ea9e-c97e-d69f6d01f722	ENSG00000214097:ENSG00000105819	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	b41da53e-dacb-1735-f908-0a4672d3ff13;c97601b6-e80f-ad7e-cd59-1cb35957fb44;5b1fb69d-bd41-5d0d-04be-3949c0c3a089;68211d2d-702b-e1bb-3cbd-c391184f08df;c9f7759d-a12a-9b30-77dd-f3c1acbca922;e0df2076-2f1d-69e3-e064-8ede822593da	ENSG00000144320:ENSG00000168280	6	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	ebf69b04-f80c-a391-caa3-4732abfe2a49;b6db1a54-c33d-c1d6-03fb-e86d11fd2283	ENSG00000149657:ENSG00000101182	2	flag = 3: Low Confidence Fusion	True_Recall	positive	10GB	90%	read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	e4982b8f-bb2f-022e-967f-d53da617ba46;d9701209-52fd-f3a3-e433-7a336246224b;537ebcfb-d737-3ba5-a578-c9fa9064e165;a2a9530d-308c-8535-6e14-7638b4de6a9b	ENSG00000186487:ENSG00000138380	4	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	1b61e969-51ef-632f-9abb-e0de1416ec42;009ac44b-e483-1bf4-1291-1eefa37976bf	ENSG00000181019:ENSG00000163631	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	aa2753c5-b6fe-c481-fe73-a4399477a2c8;eaae5fbc-0672-4ad7-b04a-0eeb0e0e0613;283b3c9e-6a36-5e83-9db0-c52a5d134704;48a6961b-f818-5d7b-ab53-b55e09b275af;3bdaa03b-6633-e5cd-8dee-3581158c77f2;e016efee-730c-2746-74e0-4a5c1f84e751	ENSG00000003393:ENSG00000187720	6	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	4f38e83d-afec-355a-5447-2240278717eb;4a4f6156-193b-22a9-49ae-2573f84814d1;603f645d-6128-1700-9031-a5cd6dbe2c6f;f9699158-106d-c60f-e5ef-04e1e9b5696e;3b243390-ff93-2ff6-853d-f631320236ee;3ad58c53-7cff-9461-b251-2ed331195958;75f9e098-78ca-6f60-0143-854aa3e8a182	ENSG00000005381:ENSG00000167419	7	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	a5e030bb-6247-ccc1-02e1-aecc75f5c927;23a78b21-1ef2-129c-2bcb-d244a0ecff7b;a9556ec5-7947-3767-e5f7-23286a1274f3	ENSG00000109861:ENSG00000213619	3	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	4184cf14-7789-7a2a-ca5c-3f6ffdc794e9;e508a5f0-51a7-1820-66e6-48108089c04b	ENSG00000156508:ENSG00000184009	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	7fac5ced-acbd-81db-e4be-86885d93ee7e;5e473cc7-7bc3-2827-370e-849f8a9d962a;c34ea5f7-80e4-70da-8fb9-a3c03c99d6f4	ENSG00000124787:ENSG00000106819	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	34d6e944-61f1-d700-6278-4b278a03550d;ee1a66d7-366f-6126-0a53-c78080d448c9;6444970f-06dc-f306-0e42-49e78f0182a4;7b8107e2-7e78-d2b0-19ee-c2bbdcfbd4b0	ENSG00000090565:ENSG00000167207	4	flag = 3: Low Confidence Fusion	True_Recall	positive	10GB	90%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	62e9511d-4754-c62d-8080-a7e65422719d;a3c88fa8-5e12-a5d1-f2fa-26e4966a8882;fca482f6-bc23-2cd8-7c88-f9d63040f352;ce4df20e-8e64-6b7c-8bc1-0f8aa552a39b	ENSG00000182621:ENSG00000124155	4	flag = 3: Low Confidence Fusion	True_Recall	positive	10GB	90%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	7cad8cb0-600e-e855-73b0-f34e15319fd3;b954fa03-ca0f-d1be-96b2-e01806a79926	ENSG00000221910:ENSG00000102312	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	302d207c-699e-0d1e-78c5-ea899b95cb0e;d449f859-cc65-46de-aa5b-50d174f52c58	ENSG00000167996:ENSG00000148248	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	de552769-eea6-5df6-bacd-afee0fb6a003;6b18f806-45b7-2578-3262-6da79ede0fac;0ec99330-1b0a-dad1-9fbc-4631a9b9deed;0ce731ce-c3d2-91bf-0708-b6ecb137bc2c;d06c44c8-582c-50e3-298d-c270e8aff71b	ENSG00000066557:ENSG00000164924	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	31bc8e7a-af08-433b-724c-5dc20a5d0050;ffbf1f46-bd46-b296-8193-0462607e5c3d	ENSG00000159176:ENSG00000117758	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	e7d4fd60-1533-b57c-4292-7083ab1a00fb;931e7ac1-fa34-f635-b2d0-b1efa6810de7	ENSG00000138698:ENSG00000198246	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	ef7b3000-651c-a0b4-c888-1322fa97979b;15069e61-4e67-01ab-c808-f03c2451ee3f;90042f0c-c640-cb21-c55d-6d129536c91b;e0db76fb-bf71-fb2c-80cc-80074de8eae6;553afef1-e8d5-75d5-f27d-6a1bf0db1232;acdf4caf-91bf-dd21-66f6-b54b93183c10	ENSG00000108094:ENSG00000085788	6	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	5e79c1a8-f2b2-5b8e-827a-065541fa3175;943cdc13-1afc-d9a2-b032-2123c9edb991	ENSG00000163631:ENSG00000197249	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	db6011d5-4530-aeb9-ff36-e52c836de84a;20c5b6c1-7470-052d-a8e5-7e214fe9b27c;87ace113-6f6a-a8ca-d1e1-0ba41361b654	ENSG00000196549:ENSG00000162302	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	c1beec26-21b8-b422-0862-fb9e8a455060;003fb668-f870-c7a4-a085-f07910915106;f3a9295e-8b58-4526-c9ab-788706ff0b7e;dae0c56e-9196-73a9-c5bf-4a8f31f36754;f7472d49-0dd3-a894-f5f7-b2fc8e0de34a;6dd293b8-d784-9c5f-cb13-344f8532efe1	ENSG00000105339:ENSG00000022567	6	flag = 2: Potential Artifacts / Read-through	True_Recall	positive	10GB	90%	read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	e09a3dbe-9d12-e968-4cab-14438d948672;bacf2758-7c37-0a64-e862-f0c5bcf020f0	ENSG00000081051:ENSG00000087086	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	399e6c5f-83f2-000c-b5a2-9c8710a1220e;91c8f469-6c72-adbe-2a8a-e4b486768a5d	ENSG00000101439:ENSG00000091513	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	b9bea23c-abea-8aa7-ee9e-e0b56fadc710;e10fb757-f622-cde8-0fed-b4131e960f58;6b1a9890-bcf9-c18c-f03a-3e8ed329d017	ENSG00000105889:ENSG00000075303	3	flag = 4: Medium Confidence Fusion	True_Recall	positive	10GB	90%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	55d975f9-1c70-7f5d-bdeb-7bd745bbce15;c46fd7ac-efcc-3fe7-ad35-3efecff76108;1b93b580-fa1a-902e-922a-bfa94b476df0	ENSG00000081051:ENSG00000156508	3	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	7c3b0c37-c387-393a-588b-052e716f156d;26b11996-6db1-858f-fcd5-faf5fb62fbe6;46a8d927-fcc3-920e-742f-11f78487ac4a;7e182c69-100a-adcc-b6cb-87d6f5a76ef2	ENSG00000168675:ENSG00000102898	4	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	44fce6ee-36a2-899d-5b50-798454e04614;ab89169f-7fc1-cdf8-2458-49ecf262bdad;d42ef4b4-8e1d-28e0-8ca9-7eb5d72cb6de	ENSG00000120896:ENSG00000221947	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	463171c4-cc00-482f-0633-711d3bf5cce8;3522cb56-5e8d-f91e-1f0a-27535e9902f1	ENSG00000204256:ENSG00000184634	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	249666da-e3a6-0d17-081c-ce6313c64611;2e7a4021-65a9-576b-2c30-b6b490d1e22d	ENSG00000132300:ENSG00000143891	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	00b0bb66-2da8-0991-a992-bec176ad0d7f;44bc6fb0-f380-783a-3f94-a5427691aa0b;1edf3137-1ea4-606d-8ba1-41fa74eb2084	ENSG00000170448:ENSG00000003393	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	687b3878-2847-cb94-a6c6-f761d874f2ba;24d631ec-9c89-0911-ec4a-2a9d74f105be;44fcb886-392b-e27b-7d24-21bf8da99cb3	ENSG00000124486:ENSG00000124523	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	faec7910-fcec-df0f-daf9-7ed0d8471eaa;0eae0da0-ed5e-1fc4-bdff-7cd3ab239f9a;f964f19c-d57e-ffef-e4f0-4599f9898667;9e5edecf-2414-8018-0d60-c589c8646409	ENSG00000163631:ENSG00000156508	4	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	2c839438-1d89-7b7c-ec98-c5a3414ef3bf;b80b1d2e-664f-56fb-1162-9f5538084fb2;8735fe91-aa4d-1637-ee5c-9c9d49a24a54;b693074d-4694-9103-deb0-cc4efe72c425;074af2be-5428-1f59-a144-443794b60159	ENSG00000145916:ENSG00000003393	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	d3437fa7-ff57-d2fd-8cd8-f0457462241e;8570f236-0a41-b8bb-0c6d-ded7eff33b46	ENSG00000166348:ENSG00000165868	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	20336813-5539-5c1c-ed90-b936fdd415b5;082a6bbb-7b6c-5083-ccb9-e8709b09fb4d;1fbcddea-4916-fb1e-730a-ad26864b37c7;e2779967-5235-141d-7847-8b261ee70bf7	ENSG00000166145:ENSG00000171766	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	ed7ab7f4-c0c1-f172-378c-32f203a8cacc;0a24fdee-c85c-8d00-0aa2-1a1b13546a20	ENSG00000068097:ENSG00000196586	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	6a9482c6-6302-d89b-2b6c-06f53ac08fc2;1c1cf2a1-07e3-bb1a-74f3-bbdf80fea676;004bbca4-a77a-c364-0cf7-a81fb67acfbd	ENSG00000121578:ENSG00000114638	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	6c69b32d-219c-635f-eb48-87e016b7ea5a;419542c8-9371-f9af-4dc8-24afff4fc637	ENSG00000077380:ENSG00000186088	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	bc3cc967-30f3-ba0e-6ee9-8e9cf620271d;8cab1a92-1421-eda7-dadc-93c2438366ac	ENSG00000145901:ENSG00000119535	2	flag = 3: Low Confidence Fusion	True_Recall	positive	10GB	90%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	6d67e4dd-16ea-ab3f-167a-9ca143ba3bdd;6f80998d-1921-878f-add7-d7ca5f08fa41;5fa84c91-c3f1-2d2a-1964-e84cb036a43f	ENSG00000091513:ENSG00000197249	3	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	fb28f897-f98f-029f-04d9-82181276e158;8b3f1371-01a5-2c3c-4821-88f198ea3b7e	ENSG00000082805:ENSG00000145907	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	b5091904-b395-5308-36e6-86b01489252e;2f9dfb5d-7ca5-7f61-ed7f-d047b29f3ea0;a858e342-8d2b-4abf-71f7-fe46228b2797;fbb5a7b5-7fc3-7578-fed3-834cfc6f995e;24934565-95a8-8381-32a3-1c2afceff4ef	ENSG00000096070:ENSG00000130396	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	19a41ec6-55a5-d038-b4f5-8c4d732aa704;899d4c08-1857-a5b1-4e27-4bb04facaafb	ENSG00000095066:ENSG00000172270	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	b76cd33e-1fd0-d40a-e849-88b5e3042d78;bb298b1e-947d-0483-1be1-b59c1e1cc528	ENSG00000128510:ENSG00000163930	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	c0a22b1f-fe2b-2755-db8c-0690a43c2348;02961a3c-d5a0-c601-57d3-3050245321e3	ENSG00000130714:ENSG00000137074	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	3f1e7207-4bdb-9399-4513-9b70f97db029;e3cfb90e-876e-6e0d-8580-f61c76d2a81b	ENSG00000153291:ENSG00000146282	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	539cf2fd-5cee-f027-6cad-313ccd07b8b3;4e3ddaa9-a9e9-16c8-035d-30fd108dc233	ENSG00000164118:ENSG00000164117	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	0e1cb3f2-4e70-1d52-fa68-4880511f40f1;cff908b3-fdf2-c14b-6218-1231d8b8aca0;dc757ccb-084a-e66b-8e35-b36f4c8c82ab	ENSG00000131037:ENSG00000125503	3	flag = 3: Low Confidence Fusion	True_Recall	positive	10GB	90%	read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	f3cb0efc-4b49-6698-4f84-739b8e5abfec;56f4a56e-391c-4701-d0aa-34db676f306a;14db9832-e471-b9fa-f6f9-af1d81ff1bf5;ffc13b44-b325-46a0-24fc-098a809c572b	ENSG00000181786:ENSG00000132170	4	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	7f1d9461-0f41-1a6c-c029-fab269ee94e8;5ff410d1-f2be-1a5b-3a55-f677e25cc61e;e0c04de6-4c70-3b99-cdf8-222d8c112ede	ENSG00000169583:ENSG00000148362	3	flag = 4: Medium Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	2f525771-696c-2945-9aeb-032bfc089c3a;2d039592-c22b-fdc6-580d-4f56f01178c1;4d7fc627-aa84-4298-d04a-7600901273a2;3ed3a40b-79a9-e036-6491-bfc8714eece1;8f99f7b3-c4d2-cfef-8c1e-c7e977600a8f	ENSG00000198677:ENSG00000168676	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	d8280dbb-9790-12ee-ce40-b4880fcab3fe;ae0ecb8f-a7c4-1038-f35e-e793fdc07f10;b95becbb-9c8a-3609-e0d1-eb9b81b33df6	ENSG00000163930:ENSG00000010318	3	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	68ba08b1-7357-8b6f-e47a-6a9039e2f2b7;2d97e3de-8d3d-7f56-5349-b980e6f655c6	ENSG00000142627:ENSG00000176746	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	127ebd90-1884-667e-bf0a-4b55e583dfa1;c688a29e-e622-f8f4-6fd1-542c257fd364	ENSG00000144713:ENSG00000171314	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	b8cc71e1-503a-90c7-5c8b-d1b5f574be09;e4bc2e18-cd80-3e3b-9f0d-f3fe6ee8a5b7;45dd2b5f-2fd5-96d2-dc12-93cb6f659b39;c0b1d511-5110-7f5b-5b3e-0ca2bf370d9f	ENSG00000138759:ENSG00000104490	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	18675872-b887-2df0-15dd-d44435ec16e8;18d00c23-fc04-e35c-f08a-8902516e511a	ENSG00000036672:ENSG00000137860	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	fe52b89b-7767-a254-1c00-7ee84aa17f1d;9338d0e3-dbf4-54e0-263b-bd719bbd886c	ENSG00000188186:ENSG00000125821	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	485c5b5b-8d1c-993f-d6a7-90970b5484a9;2410940a-15d4-6132-580f-4582a44ff8fd;b42bff77-7df8-c205-e5f4-ffb5bf86aa01	ENSG00000168591:ENSG00000114923	3	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	90%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	708d445b-c9e8-43c9-91ea-093858bdcdcd;4f1eb211-5797-c80c-41eb-c0e424118794	ENSG00000273259:ENSG00000156508	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	00a26e2e-fc40-c390-a7b4-a2ab1b58db78;8cd5432f-2b57-b450-80ba-734931257ecd	ENSG00000187134:ENSG00000197756	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	3b24efbf-7697-7b9f-ba9b-bf25e6ef97ef;3fc89838-5dd1-d5c3-956a-bc9dda36e01a	ENSG00000079215:ENSG00000113648	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	c1d0f255-b730-99fd-8b75-850edbd9f656;47d530ed-f129-ef27-b7dc-21436ec0b12b;30a8df56-e43e-afa8-44d8-cc51a0ec1b05	ENSG00000095209:ENSG00000109971	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	c01e4532-fd8c-cbeb-355f-35bf010f34ba;527e9d4b-df5d-7aec-c67e-2e6bbc09b517	ENSG00000105372:ENSG00000197249	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	9361cf7f-4d8d-82dc-27e7-a009ed1328df;c17d1e2e-796c-e3c0-94ba-a40a4691b240	ENSG00000167996:ENSG00000197249	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	8fbdea04-caa3-347c-fdf2-0ca4edc417b7;18d5fd28-caf6-4445-b382-ed447945840c	ENSG00000198551:ENSG00000284770	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	1ed0f07d-1d23-9ff9-c105-d506fe3ac495;05ffb69b-1bd2-656a-8336-9d0397d36381	ENSG00000213983:ENSG00000126777	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	13eb682b-2e50-f278-4013-b1fcd45d5348;a69c9996-0282-a00d-d565-bd51eb8dcf40	ENSG00000081985:ENSG00000164756	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	43466286-9e03-4e58-b0ef-56d5264f5462;de129e48-4a2c-6399-1ac6-3331709849a7	ENSG00000214338:ENSG00000184530	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	90%	read_through
